id_inscricao,cor_raca,ensino,estado_civil,nota_matematica,nota_ciencias_natureza,nota_ciencias_humanas,nota_linguagens_codigos,sexo,sigla_uf_prova,tipo_escola,renda_familiar,tem_internet
210060666813,1,1,3,511.2,484.6,544.2,603.3,M,MA,2,B,A
210061907129,3,1,1,386.9,392.7,431.5,450.7,F,MA,2,C,B
210062019005,3,1,1,533.5,497.9,516.6,559.6,F,MA,2,B,B
210061700402,3,1,1,346.1,387.1,322.2,361.2,F,MA,2,B,B
210060188407,3,1,1,331.1,415.2,427.2,404.2,F,MA,2,C,B
210059418817,1,1,1,655.7,494.7,573.1,591.1,F,MA,2,D,B
210061922926,3,1,1,604.8,480.8,591.4,568.1,F,MA,3,J,B
210059905506,1,1,1,501.5,463.8,535.1,493.8,F,MA,2,E,B
210059987782,3,1,1,670.7,568.7,616.6,607.4,F,MA,2,C,B
210059696523,3,1,1,455.1,342.0,427.8,428.8,M,MA,2,A,A
210061702497,3,1,1,341.6,380.8,327.4,359.2,F,MA,2,B,B
210059594017,3,1,1,515.7,573.9,447.3,441.5,F,MA,2,B,A
210061814480,3,1,0,341.0,466.9,440.7,415.7,F,MA,2,A,A
210059571600,4,1,1,382.2,408.7,472.8,390.9,F,MA,2,B,A
210059345248,3,1,1,405.5,392.9,439.9,337.4,M,MA,2,B,B
210061464714,1,1,1,351.0,526.5,467.9,461.7,F,MA,2,A,A
210060428252,3,1,1,614.1,411.5,608.8,529.1,F,MA,2,C,A
210060620660,1,1,1,451.3,438.7,577.0,517.2,M,MA,2,B,B
210060111447,1,1,1,362.8,414.1,544.6,502.8,F,MA,2,E,B
210061211957,1,1,1,384.1,401.0,457.3,412.7,F,MA,2,C,B
210058997362,3,1,1,523.3,501.2,453.6,521.9,F,MA,2,B,B
210059443142,1,1,1,708.9,582.7,583.4,583.6,F,MA,2,B,B
210059816531,3,1,1,745.5,576.5,642.4,635.1,F,MA,2,C,B
210060601780,2,1,4,527.3,436.8,418.9,494.9,M,MA,2,A,A
210059240053,1,1,1,517.0,400.6,534.4,511.8,F,MA,2,B,B
210058391735,1,1,1,366.7,395.0,359.9,403.7,F,MA,2,A,B
210059640492,3,1,1,446.3,510.3,473.8,406.5,M,MA,2,B,B
210061148350,1,1,1,523.7,371.9,388.6,424.1,F,MA,2,B,A
210060952032,1,1,1,409.6,437.2,461.0,504.2,F,MA,2,B,B
210058707791,3,1,1,490.5,381.5,330.8,352.5,M,MA,2,B,B
210060738408,3,1,1,442.4,481.5,460.4,453.3,F,MA,2,B,B
210060645243,0,1,0,391.1,329.0,470.3,413.9,F,MA,2,A,A
210059790305,3,1,1,496.6,542.6,528.2,502.8,F,MA,2,A,B
210058703345,3,1,1,369.9,343.0,382.3,390.8,F,MA,2,A,B
210059529508,2,2,1,366.2,456.0,383.3,303.2,F,MA,2,A,A
210060586499,3,1,1,617.7,429.0,553.8,530.1,M,MA,2,B,B
210060888819,3,1,1,588.3,496.3,485.1,465.2,F,MA,2,C,B
210058812055,3,1,1,372.4,333.2,377.7,475.9,M,MA,3,A,B
210058085542,2,1,1,343.5,430.5,517.1,424.1,F,MA,2,C,B
210061236994,1,1,1,449.0,437.1,552.4,533.9,M,MA,2,B,B
210060260328,3,1,1,418.9,489.9,537.4,531.6,F,MA,2,B,B
210059776803,1,1,0,473.1,346.7,463.2,411.1,F,MA,2,B,B
210058335272,3,1,1,405.8,477.3,427.9,445.2,F,MA,2,C,B
210058806843,3,1,1,360.8,406.8,385.2,429.9,F,MA,2,B,B
210059474027,3,1,1,355.1,467.0,481.5,494.9,F,MA,2,B,B
210058091622,3,1,1,700.0,633.7,664.9,602.0,F,MA,2,C,B
210060603075,3,1,1,429.7,395.0,504.3,513.0,M,MA,2,E,B
210061150425,3,1,1,409.8,420.9,345.7,351.8,M,MA,2,B,B
210061402334,3,1,1,353.6,396.4,422.4,338.8,F,MA,2,B,B
210061232606,2,1,1,334.6,328.7,468.4,444.2,F,MA,2,B,A
210060525567,3,1,1,361.6,327.4,397.2,436.4,F,MA,2,D,B
210059322454,3,1,1,435.1,421.4,472.4,392.2,F,MA,2,B,B
210059623866,3,1,1,414.7,393.7,510.7,440.9,F,MA,2,C,B
210059030137,3,1,1,417.3,414.1,419.8,435.0,M,MA,2,D,B
210059652128,3,1,1,471.3,339.2,442.3,444.7,M,MA,2,B,B
210060602869,2,1,1,397.7,348.7,435.6,397.9,M,MA,2,B,B
210058177141,3,1,1,431.2,458.4,331.9,463.1,F,MA,2,A,A
210060688606,3,1,1,332.9,393.1,436.3,453.7,F,MA,2,C,B
210058763110,2,1,1,555.1,451.7,419.8,432.6,M,MA,2,B,A
210058722661,3,1,1,545.5,419.1,473.1,540.1,F,MA,2,B,B
210058112772,3,1,1,439.8,387.4,399.9,428.6,F,MA,2,B,B
210059898007,2,1,1,404.3,422.9,368.8,424.1,F,MA,2,B,B
210059600542,3,1,1,421.5,392.0,446.9,525.9,F,MA,2,A,A
210060690657,3,1,1,542.6,429.7,500.0,485.0,F,MA,2,E,B
210060261180,3,1,1,412.6,493.0,448.8,402.4,F,MA,2,A,B
210058369613,1,1,3,409.9,347.1,425.0,395.7,M,MA,2,B,B
210060196987,3,1,1,452.1,454.0,469.2,371.6,F,MA,2,B,B
210060007917,3,1,1,651.0,539.6,592.6,577.0,M,MA,3,G,B
210059589712,3,1,1,473.4,493.0,533.6,422.2,F,MA,2,B,B
210061619010,3,1,1,471.3,491.2,464.9,468.9,F,MA,2,B,A
210059628571,3,1,1,536.4,501.2,531.8,532.5,M,MA,2,A,B
210060707384,5,1,1,386.4,441.3,609.1,518.3,F,MA,2,B,B
210059643574,3,1,1,503.0,436.4,460.3,414.4,F,MA,2,B,B
210058045007,1,1,1,380.1,424.0,413.8,423.7,F,MA,2,B,B
210061488159,1,1,1,350.0,336.2,329.2,378.8,F,MA,2,A,B
210061023569,1,1,1,405.4,529.7,535.8,544.0,M,MA,2,C,B
210059723499,3,1,0,384.5,468.8,477.0,465.7,F,MA,2,B,B
210059047267,3,1,1,482.3,462.4,478.6,475.7,F,MA,2,C,B
210060525303,2,1,0,568.5,399.4,445.6,397.8,M,MA,2,F,B
210058234468,3,1,1,493.4,420.6,388.4,407.0,M,MA,2,B,B
210058108379,3,1,1,613.9,489.9,497.2,467.9,F,MA,3,D,B
210058859386,3,1,1,463.2,413.0,514.4,461.6,F,MA,3,H,B
210058312898,3,1,1,525.7,448.7,442.9,433.1,M,MA,2,B,A
210061371644,3,1,1,412.5,415.7,489.6,443.6,M,MA,2,B,A
210058386672,3,1,1,580.4,427.4,508.0,458.3,F,MA,2,B,B
210062004453,1,1,0,592.6,447.7,464.4,474.7,M,MA,2,B,B
210060806394,3,1,1,388.7,496.0,375.2,476.1,F,MA,2,B,B
210059367041,3,1,1,352.5,326.3,405.7,355.6,M,MA,2,B,A
210060242088,1,1,1,524.3,374.2,471.0,489.8,F,MA,2,B,B
210060124104,1,1,1,357.9,453.0,373.4,486.3,M,MA,2,B,B
210062014044,3,1,1,736.1,539.7,,,M,MA,2,D,B
210060159107,3,1,1,424.1,432.6,,,M,MA,2,B,B
210059106168,2,1,1,399.0,387.3,,,F,MA,2,B,B
210058677360,1,1,1,482.8,524.7,602.6,587.1,F,MA,2,B,A
210060243857,3,1,1,413.5,353.8,380.1,381.2,F,MA,2,A,B
210061251954,3,1,1,441.7,349.6,386.3,467.8,F,MA,2,E,B
210058624482,1,1,1,514.5,511.3,481.1,533.3,M,MA,2,B,B
210058444998,1,1,1,461.1,390.8,466.7,420.1,F,MA,2,B,B
210061100934,3,1,1,477.5,439.3,418.5,505.2,F,MA,2,B,A
210061270597,3,1,1,366.6,397.9,374.6,396.3,F,MA,2,A,A
210061993059,4,1,1,572.7,463.0,553.7,528.1,M,MA,2,B,B
210061599090,3,1,1,404.7,442.2,442.1,482.8,F,MA,2,B,B
210061621149,3,1,1,530.6,424.6,515.8,494.4,M,MA,2,B,B
210059119507,3,1,1,430.1,411.4,322.9,346.2,M,MA,2,A,B
210058720684,1,1,1,591.9,517.5,518.1,534.8,F,MA,2,C,B
210059417439,2,1,1,603.6,507.6,545.2,556.2,F,MA,2,B,A
210058397610,3,1,1,670.7,439.1,339.6,494.3,M,MA,2,B,B
210058332420,3,1,1,407.0,395.9,492.1,450.3,M,MA,2,A,A
210059929246,1,1,1,624.9,548.2,511.2,497.3,M,MA,2,B,B
210061520675,2,1,1,537.9,436.5,546.7,536.8,F,MA,2,A,A
210061466454,3,1,1,563.7,575.7,583.6,581.4,M,MA,2,B,B
210058740334,3,1,1,535.0,476.9,507.8,517.7,F,MA,2,B,B
210058819838,3,1,1,334.0,380.7,398.0,392.2,F,MA,2,B,A
210059756482,0,1,0,443.6,378.1,409.2,450.2,F,MA,2,B,B
210058249795,3,1,1,551.1,446.8,405.0,432.8,F,MA,2,B,B
210058145141,3,1,1,495.0,566.1,621.1,568.2,M,MA,2,C,B
210058656352,1,1,1,398.0,357.2,476.8,500.6,F,MA,2,B,A
210060264309,3,1,1,406.2,419.8,496.6,452.9,F,MA,2,B,A
210061002526,1,1,3,398.5,381.8,472.2,423.8,M,MA,2,A,A
210058287855,3,1,0,477.7,441.7,436.8,428.1,F,MA,2,C,B
210059251227,3,1,1,370.2,425.9,475.3,491.0,F,MA,2,A,B
210058236757,3,1,1,464.5,337.8,415.1,432.7,F,MA,2,B,B
210061993116,3,1,1,370.2,439.1,487.8,441.9,M,MA,2,B,B
210058342716,1,1,1,451.5,448.1,496.1,462.3,M,MA,3,K,B
210061914471,3,1,1,389.6,397.6,446.9,452.4,F,MA,2,B,A
210061759599,2,1,1,391.5,327.0,362.6,395.5,M,MA,2,B,B
210059307380,3,1,1,434.6,478.2,500.0,490.2,M,MA,2,G,B
210061874386,3,1,1,572.4,430.2,494.2,464.1,M,MA,2,D,B
210061027942,3,1,1,441.4,495.4,338.0,478.5,M,MA,2,B,B
210059572508,1,1,1,673.6,543.1,642.2,612.6,M,MA,3,B,B
210060925852,3,1,1,391.1,419.8,450.9,432.3,F,MA,2,B,B
210061164203,2,1,1,356.3,369.5,421.8,453.3,M,MA,2,B,B
210061539895,3,1,1,523.4,542.3,396.7,425.5,F,MA,2,A,B
210060088706,3,1,1,548.5,416.3,442.4,445.6,F,MA,2,B,B
210061075790,3,1,1,340.6,425.9,369.0,339.3,F,MA,2,B,B
210061532471,3,1,1,374.8,336.2,309.0,355.8,M,MA,2,D,B
210061243547,3,1,1,362.5,479.2,493.2,419.7,F,MA,2,B,B
210062047228,3,1,1,360.9,439.8,438.3,454.7,M,MA,2,A,B
210061564080,3,1,1,373.0,381.1,442.1,387.1,F,MA,2,C,B
210061421056,2,1,1,373.6,431.1,484.7,495.8,M,MA,2,C,B
210061600336,1,1,1,382.9,397.8,390.8,405.1,F,MA,2,A,A
210060041914,3,1,1,500.5,443.3,521.5,531.0,F,MA,2,B,B
210058109999,3,1,1,434.8,464.6,488.5,526.1,F,MA,2,B,A
210059278990,3,1,1,355.6,430.6,531.1,535.4,F,MA,2,B,B
210060892899,2,1,1,331.2,346.7,358.8,411.1,M,MA,2,A,B
210059329536,3,1,1,445.3,469.4,492.9,465.0,F,MA,2,A,A
210058073459,1,1,1,364.2,469.6,394.6,434.2,F,MA,2,B,B
210060832617,3,1,1,618.7,576.3,585.2,552.4,F,MA,3,L,B
210059017186,1,1,0,437.4,535.0,552.8,567.9,M,MA,2,B,B
210060505918,2,1,1,541.4,559.0,567.4,529.1,M,MA,2,B,B
210059077261,1,1,1,469.5,412.5,503.4,444.8,F,MA,2,A,B
210060273092,3,1,1,485.6,488.1,408.0,409.1,F,MA,2,C,B
210059836092,3,1,1,420.9,361.7,549.6,472.9,F,MA,2,B,B
210059041343,3,1,1,732.1,589.3,663.6,607.9,F,MA,2,E,B
210058600323,3,1,1,457.2,466.6,384.9,380.1,F,MA,2,B,B
210060433832,2,1,1,433.2,550.3,570.5,541.5,F,MA,2,B,B
210060703476,0,1,0,367.5,450.4,470.1,463.3,F,MA,2,A,B
210058987847,1,1,1,519.2,539.1,594.9,539.9,F,MA,2,B,B
210058194277,3,1,1,438.3,484.1,410.1,407.2,F,MA,2,F,B
210060751546,2,1,1,448.4,478.4,549.7,536.1,F,MA,2,B,A
210061185127,3,1,1,493.6,518.0,543.5,553.9,F,MA,2,B,B
210059435475,3,1,1,388.0,394.5,410.7,516.7,F,MA,2,B,B
210059842531,3,1,1,385.8,414.9,482.2,490.9,F,MA,2,B,B
210058304828,3,1,1,385.0,391.3,394.2,412.4,F,MA,2,B,A
210058551643,3,1,1,344.2,332.2,398.3,313.5,M,MA,2,B,B
210060120291,1,1,1,355.6,419.2,429.9,432.6,F,MA,2,A,B
210059942774,3,1,1,391.2,458.1,395.8,386.9,M,MA,2,B,B
210060012128,3,1,1,566.3,475.0,524.0,507.3,F,MA,2,B,B
210059331832,1,1,0,669.2,502.5,575.3,530.9,F,MA,3,H,B
210059332534,3,1,1,411.6,466.1,335.0,396.0,F,MA,2,B,B
210060523933,3,1,1,631.2,527.5,530.6,484.1,F,MA,2,E,B
210060763960,1,1,1,375.1,405.5,426.3,425.7,F,MA,2,A,B
210058132291,1,1,1,446.3,448.0,475.6,511.5,F,MA,2,B,B
210059661572,3,1,1,482.7,377.9,457.2,456.8,M,MA,2,C,A
210060187212,2,1,1,412.0,429.1,384.6,379.9,M,MA,2,B,B
210059975837,1,1,1,574.6,562.2,596.8,649.2,F,MA,3,G,B
210060676774,1,1,1,347.9,427.0,499.4,484.3,F,MA,2,D,B
210061000571,3,1,1,451.7,407.9,491.6,464.0,F,MA,2,B,B
210060630567,3,1,1,564.5,408.9,371.4,432.4,M,MA,2,C,B
210061385400,1,1,1,441.6,485.5,610.1,486.0,M,MA,2,C,B
210058245457,3,1,1,415.1,337.6,357.9,395.2,M,MA,2,B,B
210060882664,3,1,1,594.6,516.9,578.0,574.2,M,MA,3,B,B
210061418890,2,1,1,484.3,464.3,471.2,490.4,F,MA,2,B,B
210059850192,3,1,0,341.3,346.5,426.3,405.5,F,MA,2,A,A
210060720978,3,1,1,546.0,406.9,517.7,525.2,F,MA,2,A,B
210058964266,2,1,1,416.0,470.5,468.5,331.2,F,MA,2,B,A
210061409132,3,1,1,436.4,386.7,472.3,464.6,F,MA,2,B,B
210059834486,2,1,1,490.7,420.0,553.6,531.5,M,MA,2,B,B
210059147216,3,1,1,489.2,508.1,517.3,479.6,F,MA,2,B,B
210059783150,1,1,1,621.4,524.7,525.0,480.2,F,MA,2,C,B
210058949641,3,1,1,644.5,444.2,500.5,495.4,M,MA,2,B,B
210060540370,3,1,1,357.7,472.3,464.2,437.4,F,MA,2,B,B
210058775025,3,1,1,368.0,430.1,451.3,495.4,F,MA,2,A,A
210059876764,2,1,1,379.6,481.5,498.3,502.8,F,MA,2,B,A
210060480018,3,1,1,402.9,483.2,580.8,552.1,F,MA,2,B,B
210058804608,3,1,1,442.9,398.6,497.6,415.3,M,MA,2,B,A
210058096741,3,1,1,523.2,395.3,492.1,454.5,F,MA,2,C,B
210061425938,3,1,1,620.1,479.2,518.1,567.1,M,MA,2,A,B
210060658418,2,1,1,466.3,504.1,484.7,467.1,M,MA,2,B,B
210059210522,2,1,1,332.9,387.8,391.6,478.9,F,MA,2,D,B
210058440182,1,1,1,542.5,444.0,599.9,534.4,M,MA,2,A,A
210059128097,2,1,1,533.2,482.2,498.1,493.6,M,MA,2,C,B
210058404546,2,1,1,561.4,573.4,534.8,498.2,M,MA,2,D,B
210058280284,3,1,1,345.9,438.3,369.8,433.5,M,MA,2,D,B
210058966575,2,1,1,381.2,455.9,504.7,434.7,F,MA,2,B,B
210058500872,1,1,0,395.8,408.0,328.8,385.3,F,MA,2,B,B
210058750503,1,1,1,369.0,481.0,405.5,402.0,M,MA,3,B,A
210061431597,3,1,1,373.6,480.9,479.5,467.1,M,MA,2,B,B
210058119417,3,1,1,549.9,467.8,530.1,498.1,M,MA,2,C,B
210058856583,3,1,1,471.6,498.0,343.1,464.1,M,MA,2,B,A
210060056515,3,1,1,651.5,469.4,562.6,484.0,M,MA,2,B,A
210058931717,3,1,1,364.6,410.4,350.1,393.1,M,MA,2,A,B
210060119861,3,1,1,561.8,480.7,508.8,537.5,F,MA,2,B,B
210060128838,3,1,0,398.3,424.6,444.5,491.5,F,MA,2,B,A
210059079240,2,1,1,458.5,514.4,489.4,455.8,M,MA,2,B,A
210058185245,3,1,1,478.6,496.4,545.4,553.6,F,MA,2,H,B
210060378271,3,1,1,461.9,420.8,506.4,499.7,M,MA,2,C,B
210060312344,2,1,1,437.1,329.3,313.7,323.7,M,MA,2,D,B
210060501486,3,1,1,524.3,475.8,558.0,602.5,M,MA,2,B,B
210061525705,3,1,0,417.3,430.0,418.2,355.8,F,MA,2,C,B
210058398596,3,1,1,643.5,534.3,504.2,538.2,M,MA,3,B,B
210059127920,3,1,1,371.1,477.4,477.6,382.7,M,MA,2,B,A
210059636580,3,1,0,520.3,486.0,370.8,419.0,M,MA,2,B,B
210059607965,3,1,1,475.0,472.3,584.3,568.1,F,MA,2,C,B
210058330243,3,1,1,337.5,392.5,376.0,352.2,F,MA,2,B,B
210061603675,3,1,1,359.0,385.6,398.8,352.1,F,MA,2,D,B
210058712041,2,1,1,406.0,371.4,377.1,411.8,M,MA,2,G,B
210061810360,3,1,1,417.3,449.0,352.3,461.1,F,MA,2,B,B
210061933224,1,1,1,454.3,461.1,393.9,546.1,M,MA,2,C,B
210061322725,3,1,1,366.4,434.9,433.6,452.0,M,MA,2,B,B
210061336174,1,1,1,334.8,447.8,445.2,485.1,F,MA,2,C,B
210059583146,3,1,1,429.2,402.2,442.1,350.8,F,MA,2,A,A
210058668306,3,1,1,369.7,467.5,454.1,469.6,F,MA,2,B,B
210061668310,3,1,1,365.5,516.6,457.0,492.0,M,MA,2,B,B
210061163640,1,1,1,418.6,546.1,566.1,570.0,F,MA,2,B,B
210061301989,3,1,1,441.7,501.0,517.8,523.0,M,MA,2,I,B
210060885265,3,1,1,428.7,331.1,395.1,398.2,M,MA,2,B,B
210061141329,1,1,1,491.3,530.1,620.8,537.9,F,MA,3,H,B
210061053679,3,1,1,449.2,398.3,366.0,510.8,F,MA,2,B,B
210059539909,3,1,1,531.1,401.6,542.4,473.1,F,MA,2,D,B
210059938965,2,1,1,617.4,426.1,345.7,432.6,M,MA,2,C,B
210058830887,3,1,1,443.4,433.1,489.5,526.1,F,MA,2,C,B
210060493248,2,1,1,512.7,453.8,410.5,520.7,F,MA,2,B,B
210060744569,1,1,1,602.8,514.5,554.3,514.5,M,MA,2,D,B
210061660819,5,1,1,378.2,380.5,371.7,417.2,M,MA,2,B,B
210059829264,3,1,1,444.6,408.4,621.4,509.8,F,MA,2,B,B
210061640649,2,1,1,694.8,562.2,636.1,601.4,M,MA,2,G,B
210060050432,1,1,1,367.1,397.9,418.1,473.5,F,MA,2,B,B
210058441929,3,1,1,499.8,424.5,509.4,515.3,M,MA,2,C,B
210059555203,1,1,1,689.7,647.3,654.6,554.7,M,MA,2,C,B
210060483053,3,1,1,613.6,569.1,500.8,565.8,M,MA,2,C,B
210060907674,1,1,1,472.5,517.3,590.8,533.7,F,MA,2,B,B
210058685406,2,1,1,415.5,339.6,444.9,340.3,M,MA,2,B,A
210059368308,3,1,1,429.8,550.4,563.3,537.7,M,MA,2,B,B
210060588127,1,1,1,428.5,469.7,550.5,521.5,F,MA,2,B,A
210060538627,3,1,1,377.5,422.6,489.1,465.7,F,MA,2,B,A
210058949340,3,1,1,559.6,495.3,583.5,586.1,M,MA,2,D,B
210061144607,1,1,1,661.7,503.9,598.5,563.2,F,MA,2,C,A
210060314431,3,1,1,493.8,416.5,480.3,443.3,F,MA,2,B,A
210059476016,1,1,1,438.1,424.6,506.2,488.3,F,MA,2,B,B
210060371431,3,1,1,383.7,416.6,541.0,496.0,F,MA,2,A,B
210058562987,3,1,1,416.5,442.9,446.9,481.7,F,MA,2,B,B
210059108943,2,1,1,355.8,420.8,496.0,408.8,F,MA,2,B,B
210058976454,3,1,1,526.9,454.3,604.7,546.3,F,MA,2,B,B
210059806144,3,1,1,458.6,469.0,448.5,502.0,F,MA,2,B,A
210060306386,1,1,1,588.0,510.5,572.6,487.2,M,MA,2,L,B
210060952018,3,1,1,392.1,437.2,522.4,470.4,F,MA,2,B,B
210059489404,3,1,1,703.7,537.8,501.9,548.7,F,MA,2,B,B
210061312535,3,1,1,431.3,544.8,475.4,473.2,F,MA,2,B,B
210060609423,4,1,1,407.5,338.4,360.1,455.2,F,MA,2,A,B
210058472754,3,1,1,419.6,418.1,467.5,460.3,F,MA,2,F,B
210058699849,3,1,1,412.1,377.1,311.9,312.5,F,MA,2,H,B
210059015945,3,1,1,588.4,520.5,599.1,573.9,F,MA,2,B,B
210060847815,2,1,1,367.2,468.6,437.4,512.4,F,MA,2,C,A
210060648338,1,1,1,431.9,498.7,537.2,482.2,M,MA,2,A,B
210061077269,1,1,1,387.6,483.4,323.3,406.4,F,MA,2,B,A
210059483641,3,1,1,398.4,403.9,454.2,447.3,F,MA,2,C,B
210058116601,3,1,1,351.7,479.2,485.7,519.0,F,MA,2,B,A
210058775330,3,1,1,423.4,494.1,562.4,523.7,F,MA,2,B,B
210059923645,3,1,1,549.4,517.0,545.1,517.2,F,MA,2,B,B
210059459060,1,1,1,371.9,526.8,553.0,552.8,F,MA,2,B,B
210060960010,3,1,1,523.3,588.1,581.7,547.5,F,MA,2,B,B
210059417606,2,1,1,382.6,443.8,476.4,449.7,F,MA,2,B,B
210061098534,4,1,1,383.3,417.4,498.1,390.3,F,MA,2,C,B
210059067663,3,1,1,403.2,339.9,375.9,438.4,M,MA,2,D,B
210058260459,3,1,1,349.7,484.4,392.9,300.9,M,MA,2,B,B
210061304978,1,1,1,476.0,521.7,519.1,511.8,M,MA,2,B,B
210059654433,3,1,1,506.0,524.0,482.7,398.6,M,MA,2,C,B
210060783745,1,1,1,476.0,506.0,437.4,460.7,F,MA,3,C,B
210061543400,2,1,0,428.1,434.4,371.7,360.7,M,MA,2,B,B
210058705650,1,1,1,339.5,432.6,429.1,447.0,F,MA,2,B,B
210060297509,2,1,1,498.6,585.1,508.9,482.6,M,MA,2,B,B
210060019815,4,1,1,556.6,567.9,563.0,530.0,F,MA,2,B,B
210058736452,3,1,1,419.4,438.0,462.0,491.9,M,MA,2,F,B
210059803172,3,1,1,760.6,586.3,565.3,626.9,F,MA,2,D,B
210061375908,3,1,1,468.4,378.9,430.6,472.5,F,MA,2,B,B
210058779109,3,1,1,375.1,473.8,383.6,409.4,F,MA,2,B,A
210060065529,1,1,1,430.5,545.9,573.9,584.0,M,MA,2,D,B
210058437179,3,1,1,374.7,473.8,389.8,422.3,M,MA,2,B,B
210060437992,2,1,3,435.2,408.0,507.9,431.7,M,MA,2,A,A
210059110699,3,1,0,443.3,493.7,536.7,630.9,M,MA,2,D,B
210061317348,3,1,1,752.6,578.7,603.1,576.8,F,MA,2,D,B
210061066699,3,1,1,413.6,378.8,440.3,436.1,F,MA,2,B,B
210058105442,3,1,1,695.3,527.8,638.7,541.9,F,MA,2,B,B
210060723349,4,1,1,490.9,462.5,420.6,412.6,F,MA,2,B,B
210058358203,2,1,1,606.2,540.1,552.5,494.4,F,MA,2,B,B
210058574301,4,1,1,342.5,418.6,474.9,458.2,F,MA,2,A,A
210058369618,3,1,1,482.0,535.5,494.1,459.4,F,MA,2,A,B
210058860060,3,1,1,495.7,461.6,566.9,520.7,F,MA,2,H,B
210058511465,3,1,1,359.6,397.8,421.1,421.4,M,MA,2,B,B
210061880780,3,1,1,502.6,415.9,352.9,425.1,M,MA,2,B,A
210060234083,3,1,0,424.4,468.3,349.7,375.7,M,MA,2,A,B
210060424042,3,1,1,364.3,444.5,384.1,330.1,M,MA,2,A,A
210059154935,3,1,1,743.9,629.4,670.1,686.1,F,MA,2,D,B
210060387105,3,1,1,529.9,469.9,342.6,512.9,M,MA,2,C,B
210059836180,3,1,0,655.3,456.8,522.3,545.9,M,MA,2,B,B
210058124629,2,1,1,582.9,518.8,510.9,580.9,F,MA,2,B,A
210059864509,4,1,0,524.2,532.1,308.8,525.4,F,MA,2,B,B
210060868674,3,1,1,400.5,429.5,480.1,536.7,F,MA,2,B,A
210058830280,3,1,1,726.6,567.2,630.1,592.7,M,MA,2,G,B
210058875442,3,1,1,378.3,435.6,554.6,439.2,F,MA,2,C,B
210060876556,3,1,1,415.9,432.8,481.8,495.2,F,MA,2,B,A
210058448235,3,1,1,573.4,461.5,518.2,510.2,F,MA,2,G,B
210060324781,3,1,1,481.2,376.8,457.7,424.5,M,MA,2,B,A
210061477790,3,1,1,436.3,420.1,522.1,509.0,F,MA,2,B,B
210058850584,2,1,1,352.0,383.6,516.8,476.9,F,MA,2,A,B
210058849201,3,1,1,418.3,376.2,512.0,423.4,F,MA,2,B,B
210062001018,3,1,1,335.1,480.6,388.0,374.0,F,MA,2,B,B
210061906429,2,1,1,329.2,334.7,441.0,436.1,F,MA,2,B,A
210058893675,3,1,1,345.0,383.7,352.2,386.3,F,MA,2,B,B
210061636603,3,1,1,398.7,410.3,455.7,490.4,F,MA,2,B,A
210061649676,3,1,1,360.1,407.6,436.9,366.4,F,MA,2,A,B
210061757215,2,1,1,428.1,433.8,463.4,451.4,F,MA,2,A,B
210058444836,1,1,1,381.7,384.3,479.3,436.0,M,MA,2,G,B
210060823325,3,1,1,401.1,500.5,458.0,424.7,M,MA,2,B,B
210061496785,1,1,1,378.6,498.3,407.9,374.6,F,MA,2,B,B
210058679869,1,1,1,455.6,429.6,608.7,563.7,F,MA,2,B,B
210061722206,3,1,1,491.5,531.0,553.0,351.1,F,MA,2,B,B
210060921844,3,2,1,492.8,498.6,490.9,481.2,M,MA,2,H,B
210058293447,3,1,1,458.5,384.8,463.4,416.5,F,MA,2,A,B
210062001216,3,1,0,386.5,383.2,512.0,475.0,F,MA,2,C,A
210061717444,3,1,1,572.4,538.3,518.2,525.5,M,MA,2,F,B
210061933007,1,1,1,455.5,396.2,517.5,542.7,F,MA,2,B,B
210061759597,3,1,0,705.3,531.4,521.3,525.4,M,MA,2,C,B
210061596514,3,1,1,463.7,485.0,607.4,527.4,M,MA,2,B,B
210062037344,3,1,1,409.1,469.2,434.9,423.1,M,MA,2,A,B
210061125720,2,1,1,412.7,400.0,451.5,468.0,F,MA,2,B,B
210061984144,2,1,1,629.1,461.2,460.8,435.4,F,MA,2,B,A
210061417098,3,1,1,366.7,428.9,460.8,532.6,F,MA,2,B,B
210060038864,3,1,1,496.3,537.4,562.7,555.1,F,MA,2,B,A
210061768234,1,1,1,410.0,479.6,497.3,553.2,F,MA,2,B,B
210061284424,2,1,1,462.5,427.4,478.0,392.3,M,MA,2,B,B
210061943656,1,1,1,628.1,551.3,398.6,529.9,F,MA,2,E,B
210060218802,3,1,1,352.3,398.1,571.9,479.4,M,MA,2,B,B
210058647001,1,1,1,479.6,480.2,564.6,536.1,F,MA,2,B,B
210061767594,2,1,1,363.5,481.3,527.4,481.1,F,MA,2,B,A
210061914030,3,1,3,331.2,339.2,430.8,442.2,M,MA,2,A,A
210060480622,1,1,1,433.3,519.9,468.5,431.5,F,MA,2,B,B
210061733720,1,1,1,495.0,528.1,597.3,561.8,F,MA,3,C,B
210061924236,3,1,1,408.6,435.2,393.9,489.8,F,MA,2,E,B
210060343623,3,1,1,626.2,494.3,505.4,434.6,F,MA,2,D,B
210060882449,2,1,1,392.3,383.1,427.4,481.0,F,MA,2,A,A
210060485816,3,1,1,451.1,383.4,471.9,465.5,F,MA,2,B,B
210060193636,3,1,1,391.1,533.9,424.4,439.0,F,MA,2,A,A
210059429379,1,1,1,368.4,330.6,366.7,306.3,M,MA,2,B,B
210059444535,3,1,1,392.0,483.7,366.6,312.1,M,MA,2,B,B
